78836 8.631638202239175e-08
58476 6.238100927250749e-08
57914 3.178282301824952e-08
26061 2.688653866494122e-08
76635 2.194812150553524e-08
73038 1.882966863451839e-08
12769 1.385897689861284e-08
12767 1.094583654144494e-08
25096 6.692458338778610e-09
24515 5.387266324436417e-09
82227 4.420621456547397e-09
4358 4.326444206658609e-09
26611 2.553293636701151e-09
65414 2.014360322876497e-09
33172 1.875210144585566e-09
29908 1.757606449389849e-09
28662 1.697063195513004e-09
3835 1.490231460156059e-09
86929 1.437065023250102e-09
86912 1.434230781238063e-09
9479 1.184953691447198e-09
32366 1.138718010704326e-09
11922 1.081549442489311e-09
70306 1.061464672507066e-09
26603 1.034513742549244e-09
10182 9.488907018042195e-10
14713 9.416427433722771e-10
7502 7.467703104582503e-10
65036 7.221326530023882e-10
65446 6.637358808131567e-10
9790 6.570659007906605e-10
17587 5.238048268944493e-10
64626 5.069817456820695e-10
3976 4.898549082549823e-10
65364 4.832297335309269e-10
61689 4.734445581088843e-10
20201 4.481978961819117e-10
64645 4.424038747118242e-10
11979 4.220312498646142e-10
11485 4.185500833341751e-10
16922 4.095928596217653e-10
4881 4.073824311798223e-10
53502 3.910817764319220e-10
29911 3.876448146846600e-10
11930 3.767967354999300e-10
24485 3.697544975050497e-10
17517 3.683589075432524e-10
29894 3.528148244505346e-10
8455 3.422847172606555e-10
9703 3.378943075184538e-10
25699 3.373964597577378e-10
11923 3.330857666528314e-10
25100 3.297066424858507e-10
6503 2.842962702152929e-10
85372 2.542006520878458e-10
11481 2.465743780732899e-10
30486 2.343236348246524e-10
13345 2.300896803893879e-10
6497 2.214790055513876e-10
35396 2.187407304870394e-10
38442 2.155370972106696e-10
14707 2.150116651007416e-10
27870 2.129336797978767e-10
21895 2.021468784046080e-10
24490 2.002953723293887e-10
27384 1.949283172607427e-10
64657 1.707231477540988e-10
6735 1.579474601001620e-10
4933 1.558584800247779e-10
33203 1.409124835175887e-10
65394 1.270584400859650e-10
28657 1.159503792534733e-10
75563 1.096878099775417e-10
30456 1.091038157873935e-10
29920 1.079570635594661e-10
3834 9.565965479945511e-11
54745 9.008965200815602e-11
3972 8.475277627937753e-11
3837 8.334028638094408e-11
4310 8.243046000124063e-11
29904 8.159945404885710e-11
36447 7.983976793700026e-11
49815 7.929066700461692e-11
4439 7.769737413524231e-11
65306 7.667800934247036e-11
68419 7.667800934247036e-11
47516 7.380810538743555e-11
71368 7.358085884182615e-11
7115 7.161138877987802e-11
3265 7.077759853467371e-11
67280 7.057294092903265e-11
53523 7.036976634951943e-11
6636 7.036976634951943e-11
15082 7.006775008267545e-11
6498 6.889164440861633e-11
13320 6.832206443557722e-11
15200 6.822829212294275e-11
33668 6.424175887065279e-11
29906 6.408180709609564e-11
79021 6.360806457909520e-11
13314 6.151185023049770e-11
77310 5.900166487675563e-11
73598 5.709606799181836e-11
81494 5.697871451796593e-11
5862 5.674593666846136e-11
76766 5.518528095450067e-11
19033 5.334046122785047e-11
41541 5.285733057804365e-11
81731 5.174542989414042e-11
76690 5.044302874341463e-11
3828 4.930702918440682e-11
73762 4.809359921661514e-11
39349 4.787543790341233e-11
73706 4.552482657101585e-11
12479 4.521578205321073e-11
58755 4.509388116007649e-11
66107 4.485295892246474e-11
53469 4.461580109481565e-11
46736 4.438232013271152e-11
51210 4.438232013271152e-11
4306 4.409551050555865e-11
16897 4.398232215556944e-11
73614 4.294869533219020e-11
8333 4.248396312685578e-11
3833 4.223227961837130e-11
20766 4.208343065968621e-11
4395 4.198508244693645e-11
20688 4.179047483303518e-11
13342 4.164631787256168e-11
13313 4.155105625540667e-11
53682 4.155105625540667e-11
49884 4.140941070947983e-11
6534 4.136252455316259e-11
15077 4.131580147912819e-11
16899 4.090249428655676e-11
70668 4.085735627407271e-11
73641 4.072286342054877e-11
19601 4.045795325451680e-11
44163 4.041432099187623e-11
19599 3.994387016003889e-11
12812 3.990194740356993e-11
13335 3.969438865830696e-11
20127 3.961231168216714e-11
7118 3.936925792701761e-11
71001 3.859199227252902e-11
47551 3.822129634500368e-11
3827 3.786183362740335e-11
20133 3.694355550602263e-11
11083 1.449675698338244e-11
11960 1.449675698338244e-11
12825 1.449675698338244e-11
13332 1.449675698338244e-11
16390 1.449675698338244e-11
16575 1.449675698338244e-11
16954 1.449675698338244e-11
17609 1.449675698338244e-11
17619 1.449675698338244e-11
19615 1.449675698338244e-11
19634 1.449675698338244e-11
19781 1.449675698338244e-11
20156 1.449675698338244e-11
20160 1.449675698338244e-11
20199 1.449675698338244e-11
20705 1.449675698338244e-11
22690 1.449675698338244e-11
22751 1.449675698338244e-11
22858 1.449675698338244e-11
23377 1.449675698338244e-11
24550 1.449675698338244e-11
25103 1.449675698338244e-11
25205 1.449675698338244e-11
26080 1.449675698338244e-11
27386 1.449675698338244e-11
29314 1.449675698338244e-11
29913 1.449675698338244e-11
29935 1.449675698338244e-11
33188 1.449675698338244e-11
37078 1.449675698338244e-11
41594 1.449675698338244e-11
44758 1.449675698338244e-11
44865 1.449675698338244e-11
48805 1.449675698338244e-11
49856 1.449675698338244e-11
54762 1.449675698338244e-11
54780 1.449675698338244e-11
56829 1.449675698338244e-11
64664 1.449675698338244e-11
6635 1.449675698338244e-11
67861 1.449675698338244e-11
68909 1.449675698338244e-11
73320 1.449675698338244e-11
73746 1.449675698338244e-11
76675 1.449675698338244e-11
78982 1.449675698338244e-11
7937 1.449675698338244e-11
79759 1.449675698338244e-11
8327 1.449675698338244e-11
9358 1.449675698338244e-11
9726 1.449675698338244e-11
