51080 2.324987764145515e-04
51082 2.324987764145515e-04
65942 7.873781663006843e-05
41275 7.212214634177957e-05
68177 5.781668759808133e-05
34033 4.773656870813628e-05
51488 3.350675630904466e-05
71547 2.797642614450229e-05
82567 2.762341274507547e-05
38614 2.736457384677370e-05
28125 2.694402846693330e-05
52752 2.694402846693330e-05
13151 2.598671425682386e-05
62324 1.292922999393415e-05
65019 1.172503718423658e-05
67199 7.856275704221406e-06
26074 6.998766322618211e-06
13902 5.648965073182866e-06
64393 5.462628873765865e-06
82059 3.613491016955935e-06
63311 2.804094017459801e-06
62314 2.534488597212998e-06
63307 2.289555573789465e-06
35105 1.620247934063577e-06
63279 1.597722984734594e-06
36308 1.526276661081727e-06
