15462 0.000000000000000e+00
19908 0.000000000000000e+00
26011 0.000000000000000e+00
26511 0.000000000000000e+00
28354 0.000000000000000e+00
34410 0.000000000000000e+00
38696 0.000000000000000e+00
39258 0.000000000000000e+00
39840 0.000000000000000e+00
41614 0.000000000000000e+00
45201 0.000000000000000e+00
48020 0.000000000000000e+00
50474 0.000000000000000e+00
53188 0.000000000000000e+00
54126 0.000000000000000e+00
54675 0.000000000000000e+00
54716 0.000000000000000e+00
60740 0.000000000000000e+00
6158 0.000000000000000e+00
62306 0.000000000000000e+00
68798 0.000000000000000e+00
69372 0.000000000000000e+00
7397 0.000000000000000e+00
8092 0.000000000000000e+00
83869 0.000000000000000e+00
85424 0.000000000000000e+00
86201 0.000000000000000e+00
9382 0.000000000000000e+00
