46494 1.404888458424856e-07
76669 8.124928232670563e-08
72826 7.450154135037434e-08
72899 6.771568550018880e-08
35148 2.924251541246364e-08
44081 2.348819499998988e-08
41297 1.962684633169639e-08
75465 1.685819049768962e-08
83428 1.666765715953329e-08
21791 1.425614447816509e-08
75593 1.324184773716916e-08
67400 1.036009772685595e-08
83268 8.987004499210490e-09
82198 6.514417221232034e-09
75590 6.480013479684740e-09
20126 5.083284894621159e-09
16900 4.416201604369984e-09
64275 4.387626779356452e-09
83266 4.338830447163329e-09
81788 4.325797421824762e-09
83427 3.724423695223279e-09
55197 3.709575274723642e-09
83880 3.622567098363971e-09
86881 3.622567098363971e-09
46509 3.332045266537977e-09
78782 3.237222290558522e-09
83958 2.974389697600239e-09
83312 2.817261589368812e-09
83946 2.357244186622825e-09
73475 2.297587886990623e-09
83336 2.159845465119303e-09
82927 1.356965224951817e-09
3142 1.288853153782552e-09
9413 1.273653183650159e-09
8369 1.249344493581603e-09
72895 1.115888883132194e-09
16727 1.108764385765728e-09
83913 9.356037639536059e-10
24499 9.198742869811643e-10
83332 9.024224583731287e-10
31459 8.917983495709131e-10
73037 8.028912144384515e-10
9660 7.919150249159255e-10
75714 7.779042418195244e-10
16655 6.625115273871962e-10
22875 6.397072322333004e-10
55879 6.151983736032548e-10
58611 4.915419137588897e-10
49804 4.832814619879099e-10
83185 4.807048073070538e-10
22696 4.658833423286780e-10
86751 4.526024417844284e-10
72821 4.094106510984703e-10
58426 4.070948000018783e-10
63773 3.564435573754451e-10
43886 3.541618059868762e-10
75487 3.104866033448722e-10
83339 3.034745911635125e-10
11669 2.431055487896188e-10
24827 1.790214884234855e-10
24350 1.784244319604469e-10
11342 6.199842166793764e-11
11360 6.199842166793764e-11
15746 6.199842166793764e-11
47225 6.199842166793764e-11
51258 6.199842166793764e-11
58143 6.199842166793764e-11
64685 6.199842166793764e-11
67535 6.199842166793764e-11
71186 6.199842166793764e-11
83364 6.199842166793764e-11
85393 6.199842166793764e-11
