81463 16.177660249293226
14314 9.860353060944595
27426 8.111224714521521
27106 7.52150603820335
26385 7.339497163280793
59459 6.969299837541342
14069 6.870736282071038
54533 6.852077290467977
83370 6.630970371069729
20159 6.523204266246937
26386 6.492781088008391
79396 6.392701031896609
26432 6.185032301108764
80988 2.3722646685432864
9272 2.345486235357732
63966 2.3050317858872775
46874 2.268659463044974
68724 2.23719542041443
46863 2.177793286397363
29311 2.1418746515773845
83883 2.056183474455787
46864 2.03006758350667
46865 2.03006758350667
26642 1.8588337781374076
26258 1.8281384504176408
82912 1.8021122044524818
54540 1.8012838526369215
27537 1.8008366472049382
56704 1.7878838128212797
85889 1.770500382871344
54609 1.7318469805832977
22021 1.7317939875893982
55692 1.731050598646838
78569 1.7232194889438908
34793 1.7163265473707496
59022 1.713464158122854
77171 1.7110425591448326
53387 1.6598527347702008
71622 1.6264058153276415
78586 1.6198775357627717
31472 1.5806675049547825
26644 1.5390215673973746
61141 1.349114881442956
16391 1.281342520547488
72468 1.1118873219188692
75108 1.0806255946452465
66866 1.041579001769214
6062 1.024393585119445
84873 0.9530290183504195
42847 0.4949382694220805
9117 0.43630704483489074
2738 0.27634128517798856
19146 0
21894 0
21897 0
24107 0
29339 0
31553 0
37101 0
39658 0
43566 0
49104 0
70200 0
72569 0
