38244 7.193909902253941
74775 6.081613012272005
77971 5.301535297941857
84331 5.101968789463284
79418 4.964835704933
13984 4.911980211218271
72052 4.875969301654307
73186 4.875969301654307
76564 4.875969301654307
78866 4.412777293805762
77921 4.154899502666321
80435 4.0443246922836575
54175 3.886709353005634
44818 3.6484204255183332
54747 3.473290122891277
62470 3.3594597429098227
53720 3.2551381519884695
54157 2.8691721085940403
61734 2.8266946180953427
86159 2.758240248403884
86296 2.695383426154872
69461 2.564988584271873
39922 2.3071261890854915
68853 1.0319931097602506
34274 0.9134199839207955
16877 0.0
29942 0.0
36421 0.0
36966 0.0
36985 0.0
36992 0.0
37094 0.0
39110 0.0
39149 0.0
39150 0.0
39153 0.0
4408 0.0
44789 0.0
44857 0.0
45278 0.0
53615 0.0
54203 0.0
55832 0.0
59532 0.0
61683 0.0
61698 0.0
61721 0.0
64629 0.0
64651 0.0
65315 0.0
65439 0.0
66005 0.0
66084 0.0
66820 0.0
67261 0.0
67267 0.0
67271 0.0
67794 0.0
68421 0.0
68856 0.0
68862 0.0
68865 0.0
68921 0.0
69428 0.0
70648 0.0
7121 0.0
71255 0.0
72267 0.0
75018 0.0
82415 0.0
