17654 2.4210166728686655
14501 2.343501728915254
4300 0.8733704022176285
54291 0.849466718180296
11106 0.8237078064014424
41461 0.817042424614737
28025 0.805957342364478
32472 0.8042864249431532
40278 0.7988377841086176
6237 0.7975281608398854
45707 0.7791022265619313
67785 0.7779877322664194
22691 0.7697888550582661
45735 0.7657793592210982
35545 0.7640977050975959
50193 0.7594251087618621
86381 0.7588083084936312
51917 0.7538183450828486
21077 0.7492568028437709
48364 0.7413018863961279
12097 0.7382100721321609
15211 0.7382100721321609
19026 0.7377542893892775
35017 0.7377542893892775
19028 0.735528006040374
79732 0.7353876397424219
27970 0.73434054054975
41447 0.7338232896208102
44236 0.7337546714738022
11606 0.7280294587490739
8169 0.7168873470979135
68048 0.7161724851953697
32232 0.7127610658093074
33759 0.6984914317672195
17689 0.6957200934803882
3781 0.6882794695246202
22862 0.684812887712806
29895 0.6846086584245733
45721 0.6845415061762223
18525 0.6815817625169123
29892 0.6812106582998123
60586 0.6781419087485051
29271 0.6505849907330574
29984 0.6347668076048587
7057 0.6332665351294404
26072 0.6324663971756663
17317 0.6307068608377746
17648 0.6300720453506437
17647 0.6202597692720131
12850 0.6106983192899813
86184 0.6058784085971365
7773 0.6052867731415604
14673 0.603978911061585
28622 0.5991459554593299
29200 0.5941703662614413
17278 0.5940354749147925
29196 0.5931764671165074
18536 0.5841312191869154
17361 0.5830992323059252
18001 0.5784520788328935
8796 0.5783109869006754
52836 0.569546494346893
26068 0.5694673186257317
14505 0.5595098500862781
29958 0.5577545460903327
16169 0.5183320155197935
6299 0.5168853105946922
29910 0.5043025486395589
69370 0.4962831242519584
14504 0.49245911792130703
14512 0.4791488586030571
17651 0.4791488586030571
14502 0.45789728850950373
76651 0.43150888978474117
17653 0.425536010656018
17652 0.4055021530150292
33155 0.34858411655294447
33147 0.3263918459880458
17318 0.16688882791517212
43860 0.16495926874843986
17371 0.16374855072435332
29684 0.16162030653606455
17687 0.15684171513227013
82244 0.1541745934156012
14507 0.14836480664166452
17305 0.14729252184831895
14503 0.14537304271923127
17688 0.14101892828414453
15641 0.13614265418305807
29248 0.11058039187225854
14506 0.10860663018766953
29916 0.10687246788055337
21738 0.0
27378 0.0
36575 0.0
