18100 2.405977031630881
18163 2.405977031630881
18164 2.405977031630881
28923 2.3137543544907113
18706 2.2981786157666377
75763 2.2943173925357794
13057 2.097015687832792
19440 2.07266686067945
22382 2.016503497676859
52020 1.9933607210341457
18859 1.7414387197074688
47049 1.6195137133870579
66338 1.5532001759775094
45422 1.4775732250267242
46485 1.4664659717168556
46968 1.4664659717168556
18798 1.4462751543015546
10710 0.0
11807 0.0
12851 0.0
18648 0.0
19990 0.0
22660 0.0
23643 0.0
27440 0.0
30059 0.0
32520 0.0
37856 0.0
39303 0.0
39410 0.0
4157 0.0
46228 0.0
49617 0.0
49650 0.0
50034 0.0
54232 0.0
54771 0.0
56209 0.0
57753 0.0
61895 0.0
64858 0.0
65283 0.0
65899 0.0
6630 0.0
67401 0.0
68969 0.0
73312 0.0
77444 0.0
7776 0.0
78879 0.0
8928 0.0
9871 0.0
